#target_addr	target_old	donor_name	similarity	significance	applied
9aae00	?_Lbound@?$_Tree@V?$_Tmap_traits@VCCharString@@MU?$less@VCCharString@@@std@@V?$allocator@U?$pair@$$CBVCCharString@@M@std@@@3@$00@std@@@std@@IBEPAU_Node@?$_Tree_nod@V?$_Tmap_traits@VCCharString@@MU?$less@VCCharString@@@std@@V?$allocator@U?$pair@$$CBVCCharString@@M@std@@@3@$00@std@@@2@ABVCCharString@@@Z	?_Lbound@?$_Tree@V?$_Tmap_traits@VCCharString@@MU?$less@VCCharString@@@std@@V?$allocator@U?$pair@$$CBVCCharString@@M@std@@@3@$00@std@@@std@@IBEPAU_Node@?$_Tree_nod@V?$_Tmap_traits@VCCharString@@MU?$less@VCCharString@@@std@@V?$allocator@U?$pair@$$CBVCCharString@@M@std@@@3@$00@std@@@2@ABVCCharString@@@Z	0.5039155010545827	23.57835185872389	true
9aae50	??$remove_if@V?$CConvFilterToCP@VCIsEventOfType@NEntityEvents@@@NEntityEvents@@@?$list@V?$CCountedPointer@VCEventBase@NEntityEvents@@@@V?$allocator@V?$CCountedPointer@VCEventBase@NEntityEvents@@@@@std@@@std@@QAEXV?$CConvFilterToCP@VCIsEventOfType@NEntityEvents@@@NEntityEvents@@@Z	??$remove_if@V?$CConvFilterToCP@VCIsEventOfType@NEntityEvents@@@NEntityEvents@@@?$list@V?$CCountedPointer@VCEventBase@NEntityEvents@@@@V?$allocator@V?$CCountedPointer@VCEventBase@NEntityEvents@@@@@std@@@std@@QAEXV?$CConvFilterToCP@VCIsEventOfType@NEntityEvents@@@NEntityEvents@@@Z	0.5550311624533386	31.52522839753796	true
9ab640	?OnKill@CTCCarryable@@UAEXXZ	?OnKill@CTCCarryable@@UAEXXZ	0.5419542425392784	7.558047516921879	true
9ab750	?OnReadFinished@CActiveFile@CFileInstaller@@QAEXXZ	?OnReadFinished@CActiveFile@CFileInstaller@@QAEXXZ	0.6547692919530053	11.803004976594668	true
9ac2b0	?OnReadFinished@CActiveFile@CFileInstaller@@QAEXXZ	?OnReadFinished@CActiveFile@CFileInstaller@@QAEXXZ	0.6547692919530053	11.803004976594668	true
9ac4d0	??0CEntitySoundDef@@QAE@XZ	??0CEntitySoundDef@@QAE@XZ	0.5672470860227623	13.515614097701981	true
9ac5d0	??A?$map@VCCharString@@VCBankInfo@CBankFileManager@@U?$less@VCCharString@@@std@@V?$allocator@U?$pair@$$CBVCCharString@@VCBankInfo@CBankFileManager@@@std@@@5@@std@@QAEAAVCBankInfo@CBankFileManager@@ABVCCharString@@@Z	??A?$map@VCCharString@@VCBankInfo@CBankFileManager@@U?$less@VCCharString@@@std@@V?$allocator@U?$pair@$$CBVCCharString@@VCBankInfo@CBankFileManager@@@std@@@5@@std@@QAEAAVCBankInfo@CBankFileManager@@ABVCCharString@@@Z	0.6913392411172944	40.08410668658198	true
9ad350	?HasDummyObject@C3DMeshStats@@QBE_NK@Z	?HasDummyObject@C3DMeshStats@@QBE_NK@Z	0.5047715977860211	14.993743732603544	true
9ac700	??A?$map@VCCharString@@V1@U?$less@VCCharString@@@std@@V?$allocator@U?$pair@$$CBVCCharString@@V1@@std@@@3@@std@@QAEAAVCCharString@@ABV2@@Z	??A?$map@VCCharString@@V1@U?$less@VCCharString@@@std@@V?$allocator@U?$pair@$$CBVCCharString@@V1@@std@@@3@@std@@QAEAAVCCharString@@ABV2@@Z	0.6995170165309311	36.38989296345689	true
9ac7c0	??1C3DMeshStripifier@@UAE@XZ	??1C3DMeshStripifier@@UAE@XZ	0.5398318699652295	29.312860017803704	true
9ad410	?GetDefGlobalIndexFromName@CDefinitionManager@@QBEJABVCCharString@@@Z	?GetDefGlobalIndexFromName@CDefinitionManager@@QBEJABVCCharString@@@Z	0.6570832971059426	39.67869104363209	true
9ad5f0	?DecompressDefinitionData@CDefinitionManager@@IBEXAAVCMemoryDataInputStream@@K@Z	?DecompressDefinitionData@CDefinitionManager@@IBEXAAVCMemoryDataInputStream@@K@Z	0.6935245321459852	52.48178543777263	true
9ade10	?GetPDefFromGlobalIndex@CDefinitionManager@@IAE?AV?$CDefPointer@VCDefClassBase@@@@J@Z	?GetPDefFromGlobalIndex@CDefinitionManager@@IAE?AV?$CDefPointer@VCDefClassBase@@@@J@Z	0.6337107957422532	18.15529317987263	true
9adae0	?InstantiateSubDef@CDefinitionManager@@IAE?AV?$CDefPointer@VCDefClassBase@@@@ABVCCharString@@K@Z	?InstantiateSubDef@CDefinitionManager@@IAE?AV?$CDefPointer@VCDefClassBase@@@@ABVCCharString@@K@Z	0.5663909619587886	95.43254901703159	true
9adc90	?InstantiateDef@CDefinitionManager@@IAE_NABVCCharString@@0_N@Z	?InstantiateDef@CDefinitionManager@@IAE_NABVCCharString@@0_N@Z	0.5124869509747783	68.10059032431582	true
9aef60	?CreateSymbolsFromPathList@CDefinitionManager@@IAEXABV?$vector@VCWideString@@V?$allocator@VCWideString@@@std@@@std@@_N@Z	?CreateSymbolsFromPathList@CDefinitionManager@@IAEXABV?$vector@VCWideString@@V?$allocator@VCWideString@@@std@@@std@@_N@Z	0.5369717291890241	67.28875457178036	true
9af480	?DoCompilePathList@CDefinitionManager@@IAEXABV?$vector@VCWideString@@V?$allocator@VCWideString@@@std@@@std@@ABVCCharString@@@Z	?DoCompilePathList@CDefinitionManager@@IAEXABV?$vector@VCWideString@@V?$allocator@VCWideString@@@std@@@std@@ABVCCharString@@@Z	0.5235158440705786	63.04059792363602	true
9af7a0	?SaveBinaryDefinitions@CDefinitionManager@@QAEXAAVCDataOutputStream@@@Z	?SaveBinaryDefinitions@CDefinitionManager@@QAEXAAVCDataOutputStream@@@Z	0.6614028104618479	166.0916738030184	true
9b1620	??$_Copy_impl@PAVCGenerationPos@CTCSmokeGenerator@@PAV12@@std@@YIPAVCGenerationPos@CTCSmokeGenerator@@PAV12@00U_Nonscalar_ptr_iterator_tag@0@@Z	??$_Copy_impl@PAVCGenerationPos@CTCSmokeGenerator@@PAV12@@std@@YIPAVCGenerationPos@CTCSmokeGenerator@@PAV12@00U_Nonscalar_ptr_iterator_tag@0@@Z	0.6271679170747854	24.0790586575677	true
9b18e0	??$_Move_backward@PAU?$pair@_KVCPersistInfo@CRuntimeScriptedEntityPersist@NScript@@@std@@PAU12@@std@@YIPAU?$pair@_KVCPersistInfo@CRuntimeScriptedEntityPersist@NScript@@@0@PAU10@00U_Nonscalar_ptr_iterator_tag@0@@Z	??$_Move_backward@PAU?$pair@_KVCPersistInfo@CRuntimeScriptedEntityPersist@NScript@@@std@@PAU12@@std@@YIPAU?$pair@_KVCPersistInfo@CRuntimeScriptedEntityPersist@NScript@@@0@PAU10@00U_Nonscalar_ptr_iterator_tag@0@@Z	0.6214815814063901	22.651346866476214	true
9b05f0	?CheckDependencies@CDefinitionManager@@IAEXABV?$vector@VCWideString@@V?$allocator@VCWideString@@@std@@@std@@@Z	?CheckDependencies@CDefinitionManager@@IAEXABV?$vector@VCWideString@@V?$allocator@VCWideString@@@std@@@std@@@Z	0.6065930370149378	119.31402890994295	true
9afb90	?LoadBinaryDefinitions@CDefinitionManager@@QAE_NAAVCDataInputStream@@@Z	?LoadBinaryDefinitions@CDefinitionManager@@QAE_NAAVCDataInputStream@@@Z	0.6570427930032948	234.16079554431363	true
9b0ac0	?AddDefClass@CDefinitionManager@@QAEXABVCDefClassInit@@@Z	?AddDefClass@CDefinitionManager@@QAEXABVCDefClassInit@@@Z	0.5878964649093688	68.73886000915088	true
9b1c30	??$_Push_heap@PAVCWideString@@HV1@@std@@YIXPAVCWideString@@HH$$QAV1@@Z	??$_Push_heap@PAVCWideString@@HV1@@std@@YIXPAVCWideString@@HH$$QAV1@@Z	0.6186771704109949	20.250659306147696	true
9b1e20	??$_Copy_backward@PAVCLipSyncPhoneme@@PAV1@@std@@YIPAVCLipSyncPhoneme@@PAV1@00U_Nonscalar_ptr_iterator_tag@0@@Z	??$_Copy_backward@PAVCLipSyncPhoneme@@PAV1@@std@@YIPAVCLipSyncPhoneme@@PAV1@00U_Nonscalar_ptr_iterator_tag@0@@Z	0.6152978148598073	20.577718457423973	true
9b1ff0	?UpperBound@?$CVectorMap@KVCRegisteredModeInfo@CTCCreatureModeManager@@V?$CKeyPairCompareLess@KVCRegisteredModeInfo@CTCCreatureModeManager@@@@@@QBE?AV?$_Vector_const_iterator@V?$_Vector_val@U?$pair@KVCRegisteredModeInfo@CTCCreatureModeManager@@@std@@V?$allocator@U?$pair@KVCRegisteredModeInfo@CTCCreatureModeManager@@@std@@@2@@std@@@std@@ABK@Z	?UpperBound@?$CVectorMap@KVCRegisteredModeInfo@CTCCreatureModeManager@@V?$CKeyPairCompareLess@KVCRegisteredModeInfo@CTCCreatureModeManager@@@@@@QBE?AV?$_Vector_const_iterator@V?$_Vector_val@U?$pair@KVCRegisteredModeInfo@CTCCreatureModeManager@@@std@@V?$allocator@U?$pair@KVCRegisteredModeInfo@CTCCreatureModeManager@@@std@@@2@@std@@@std@@ABK@Z	0.6796573614082518	33.43367520522026	true
