address	name	length	bytes
008b06e0	CCombatSequenceGeneric::GetFramesToPredictTargetPosition	17	db05505537018b4128d84860e97fe33400
008bedc0	?OnAnimationLoaded@CCreatureAction_GenericAimProjectileWeapon@@UAEXXZ	17	568bf1e828b1f9ffc74610070000005ec3
00892280	CGameScriptInterface::SetCutsceneSkippable	19	8a4424048b0d90873b018881f8000000c20400
008922a0	CGameScriptInterface::SetCutsceneSkippableWhilePaused	19	8a4424048b0d90873b018881f9000000c20400
008922d0	CGameScriptInterface::SetScreenMessagesEnabled	19	8a4424048b0d90873b018881bc020000c20400
008c5fd0	?Initialise@CCreatureAction_TrollWhackGroundBase@@UAEXXZ	19	568bf18b06ff90440100008bce5ee93d15f9ff
008b6530	?OnAnimationLoaded@CCreatureAction_GetUpFromSitting@@UAEXXZ	21	568bf1e8b839faff8b4610992bc2d1f88946145ec3
008c3890	CCreatureAction_JackGetUp::IsToEvadeAllHits	21	b001c3cccccccccccccccccccccccccce95bb0d6ff
008c3910	CCombatAction_WillForcePushInto::IsToFaceTarget	21	b001c3cccccccccccccccccccccccccce9dbafd6ff
008c5b70	CCreatureAction_WaspQueenDie::HasFrameUpdate	21	b001c3cccccccccccccccccccccccccce97b8dd6ff
008c94b0	CCreatureAction_BanditKingAttack::IsToFaceTarget	21	8a8114010000c3cccccccccccccccccce93b54d6ff
00892d80	?IsCreatureGenerationEnabledForRegion@CGameScriptInterface@@UBE_NABVCCharString@@@Z	22	568bf18b0dfc893b01e8d2cec1ff84c075045ec20400
008c3a50	_Dest_val<std::allocator<std::pair<long,CMusicManager::CRegisteredMusicEntry>_>,std::pair<long,CMusicManager::CRegisteredMusicEntry>_>	22	568bf18d8e14010000e8b2e113008bce5ee99aaed6ff
00892ea0	CGameScriptInterface::ActivateMultipleQuests	23	8b4424048b0dfc893b016a016a0150e8ac13c2ffc20400
00892ec0	CGameScriptInterface::ActivateQuestWithoutLoadingResources	23	8b4424048b0dfc893b016a006a0150e83c1bc2ffc20400
00892ee0	CGameScriptInterface::ActivateMultipleQuestsWithoutLoadingResources	23	8b4424048b0dfc893b016a006a0150e86c13c2ffc20400
008b34d0	?GetName@CCombatSequence_GenericRangedAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68ac8627018bcee80db70e008bc65ec20400
008b3540	?GetName@CCombatSequence_GenericLeader@@UBE?AVCCharString@@XZ	25	568b7424086aff68d48627018bcee89db60e008bc65ec20400
008b35b0	?GetName@CCombatSequence_BanditUnblockableAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68f48627018bcee82db60e008bc65ec20400
008b3630	?GetName@CCombatSequence_NonInterruptableBoxStrafe@@UBE?AVCCharString@@XZ	25	568b7424086aff68188727018bcee8adb50e008bc65ec20400
008b36a0	?GetName@CCombatSequence_BanditAdvanceFar@@UBE?AVCCharString@@XZ	25	568b7424086aff68488727018bcee83db50e008bc65ec20400
008b3710	?GetName@CCombatSequence_BanditAttackFar@@UBE?AVCCharString@@XZ	25	568b7424086aff686c8727018bcee8cdb40e008bc65ec20400
008b3790	?GetName@CCombatSequence_BanditAttackMiddle@@UBE?AVCCharString@@XZ	25	568b7424086aff68908727018bcee84db40e008bc65ec20400
008b3810	?GetName@CCombatSequence_BanditAttackSide@@UBE?AVCCharString@@XZ	25	568b7424086aff68b88727018bcee8cdb30e008bc65ec20400
008b3890	?GetName@CCombatSequence_BanditAttackNear@@UBE?AVCCharString@@XZ	25	568b7424086aff68dc8727018bcee84db30e008bc65ec20400
008b3910	?GetName@CCombatSequence_BanditIdleNear@@UBE?AVCCharString@@XZ	25	568b7424086aff68008827018bcee8cdb20e008bc65ec20400
008b3980	?GetName@CCombatSequence_BanditIdleMiddle@@UBE?AVCCharString@@XZ	25	568b7424086aff68248827018bcee85db20e008bc65ec20400
008b39f0	?GetName@CCombatSequence_BanditBoast@@UBE?AVCCharString@@XZ	25	568b7424086aff68488827018bcee8edb10e008bc65ec20400
008b3a70	?GetName@CCombatSequence_BanditKingAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68688827018bcee86db10e008bc65ec20400
008b3b00	?GetName@CCombatSequence_BanditKingAdvance@@UBE?AVCCharString@@XZ	25	568b7424086aff688c8827018bcee8ddb00e008bc65ec20400
008b3b80	?GetName@CCombatSequence_BanditKingBackOff@@UBE?AVCCharString@@XZ	25	568b7424086aff68b08827018bcee85db00e008bc65ec20400
008b3c00	?GetName@CCombatSequence_BanditKingSpinAround@@UBE?AVCCharString@@XZ	25	568b7424086aff68d88827018bcee8ddaf0e008bc65ec20400
008b3c80	?GetName@CCombatSequence_FodderMainAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68008927018bcee85daf0e008bc65ec20400
008b3d00	?GetName@CCombatSequence_FodderUnblockableMainAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68248927018bcee8ddae0e008bc65ec20400
008b3d80	?GetName@CCombatSequence_FodderSecondaryAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68548927018bcee85dae0e008bc65ec20400
008b3e00	?GetName@CCombatSequence_FodderCombatIdle@@UBE?AVCCharString@@XZ	25	568b7424086aff687c8927018bcee8ddad0e008bc65ec20400
008b3ea0	?GetName@CCombatSequence_ScorpionLungeAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68a08927018bcee83dad0e008bc65ec20400
008b3f50	?GetName@CCombatSequence_KingScorpionTailPlunge@@UBE?AVCCharString@@XZ	25	568b7424086aff68c88927018bcee88dac0e008bc65ec20400
008b3ff0	?GetName@CCombatSequence_TrollDoubleSwipe@@UBE?AVCCharString@@XZ	25	568b7424086aff68f48927018bcee8edab0e008bc65ec20400
008b4070	?GetName@CCombatSequence_TrollDoubleSwipeNonMelee@@UBE?AVCCharString@@XZ	25	568b7424086aff68188a27018bcee86dab0e008bc65ec20400
008b40f0	?GetName@CCombatSequence_TrollOpeningGroundPound@@UBE?AVCCharString@@XZ	25	568b7424086aff68488a27018bcee8edaa0e008bc65ec20400
008b4180	?GetName@CCombatSequence_TrollProjectileAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68748a27018bcee85daa0e008bc65ec20400
008b4200	?GetName@CCombatSequence_TrollBurrowPursue@@UBE?AVCCharString@@XZ	25	568b7424086aff689c8a27018bcee8dda90e008bc65ec20400
008b4270	?GetName@CCombatSequence_TrollBurrowPursueNoZone@@UBE?AVCCharString@@XZ	25	568b7424086aff68c08a27018bcee86da90e008bc65ec20400
008b42e0	?GetName@CCombatSequence_TrollRockPursue@@UBE?AVCCharString@@XZ	25	568b7424086aff68ec8a27018bcee8fda80e008bc65ec20400
008b4350	?GetName@CCombatSequence_TrollRockPursueNoZone@@UBE?AVCCharString@@XZ	25	568b7424086aff68108b27018bcee88da80e008bc65ec20400
008b43d0	?GetName@CCombatSequence_TrollRockAdvance@@UBE?AVCCharString@@XZ	25	568b7424086aff683c8b27018bcee80da80e008bc65ec20400
008b4440	?GetName@CCombatSequence_TrollRockThrowRock@@UBE?AVCCharString@@XZ	25	568b7424086aff68608b27018bcee89da70e008bc65ec20400
008b44d0	?GetName@CCombatSequence_TrollRockIdle@@UBE?AVCCharString@@XZ	25	568b7424086aff68888b27018bcee80da70e008bc65ec20400
008b4540	?GetName@CCombatSequence_TrollRockShuffleBack@@UBE?AVCCharString@@XZ	25	568b7424086aff68a88b27018bcee89da60e008bc65ec20400
008b45b0	?GetName@CCombatSequence_VillagerAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68d08b27018bcee82da60e008bc65ec20400
008b4630	?GetName@CCombatSequence_VillagerBackOff@@UBE?AVCCharString@@XZ	25	568b7424086aff68f08b27018bcee8ada50e008bc65ec20400
008b46a0	?GetName@CCombatSequence_VillagerStepIn@@UBE?AVCCharString@@XZ	25	568b7424086aff68148c27018bcee83da50e008bc65ec20400
008b4720	?GetName@CCombatSequence_VillagerAdvance@@UBE?AVCCharString@@XZ	25	568b7424086aff68388c27018bcee8bda40e008bc65ec20400
008b47a0	?GetName@CCombatSequence_VillagerCombo@@UBE?AVCCharString@@XZ	25	568b7424086aff685c8c27018bcee83da40e008bc65ec20400
008b4820	?GetName@CCombatSequence_VillagerComboUnblockable@@UBE?AVCCharString@@XZ	25	568b7424086aff68848c27018bcee8bda30e008bc65ec20400
008b48a0	?GetName@CCombatSequence_VillagerNearAttack@@UBE?AVCCharString@@XZ	25	568b7424086aff68b88c27018bcee83da30e008bc65ec20400
008b4920	?GetName@CCombatSequenceWhisperLunge@@UBE?AVCCharString@@XZ	25	568b7424086aff68e08c27018bcee8bda20e008bc65ec20400
008b49a0	?GetName@CCombatSequenceWhisperAdvance@@UBE?AVCCharString@@XZ	25	568b7424086aff68008d27018bcee83da20e008bc65ec20400
008b4a20	?GetName@CCombatSequenceWhisperAttackCombo@@UBE?AVCCharString@@XZ	25	568b7424086aff68208d27018bcee8bda10e008bc65ec20400
008b4aa0	?GetName@CCombatSequenceWhisperAttackBigCombo@@UBE?AVCCharString@@XZ	25	568b7424086aff68208d27018bcee83da10e008bc65ec20400
008b4b20	?GetName@CCombatSequenceWhisperAttack360@@UBE?AVCCharString@@XZ	25	568b7424086aff68488d27018bcee8bda00e008bc65ec20400
008b4ba0	?GetName@CCombatSequenceWhisperStrikeStrafeBack@@UBE?AVCCharString@@XZ	25	568b7424086aff686c8d27018bcee83da00e008bc65ec20400
008b4c20	?GetName@CCombatSequenceWhisperTooCloseLeapBack@@UBE?AVCCharString@@XZ	25	568b7424086aff68988d27018bcee8bd9f0e008bc65ec20400
008b4ca0	?GetName@CCombatSequenceWhisperBoast@@UBE?AVCCharString@@XZ	25	568b7424086aff68c48d27018bcee83d9f0e008bc65ec20400
008b4d20	?GetName@CCombatSequenceWhisperSortYourselfOut@@UBE?AVCCharString@@XZ	25	568b7424086aff68e48d27018bcee8bd9e0e008bc65ec20400
008b4d90	?GetName@CCombatSequenceWhisperStrafeAround@@UBE?AVCCharString@@XZ	25	568b7424086aff68108e27018bcee84d9e0e008bc65ec20400
008b4e10	?GetName@CCombatSequenceWhisperIdles@@UBE?AVCCharString@@XZ	25	568b7424086aff68388e27018bcee8cd9d0e008bc65ec20400
008b4e90	?GetName@CCombatSequenceJacksCombo@@UBE?AVCCharString@@XZ	25	568b7424086aff68588e27018bcee84d9d0e008bc65ec20400
008b4f10	?GetName@CCombatSequence2StrikeCombo@@UBE?AVCCharString@@XZ	25	568b7424086aff68748e27018bcee8cd9c0e008bc65ec20400
008b4f90	?GetName@CCombatSequenceUnblockableFacing@@UBE?AVCCharString@@XZ	25	568b7424086aff68908e27018bcee84d9c0e008bc65ec20400
008b5010	?GetName@CCombatSequenceNonInterruptable2StrikeCombo@@UBE?AVCCharString@@XZ	25	568b7424086aff68b48e27018bcee8cd9b0e008bc65ec20400
008b5090	?GetName@CCombatSequence_BattleCharge@@UBE?AVCCharString@@XZ	25	568b7424086aff68e48e27018bcee84d9b0e008bc65ec20400
008b5120	?GetName@CCombatSequence_WillLightning@@UBE?AVCCharString@@XZ	25	568b7424086aff68048f27018bcee8bd9a0e008bc65ec20400
008b51d0	?GetName@CCombatSequence_WillEnflame@@UBE?AVCCharString@@XZ	25	568b7424086aff68248f27018bcee80d9a0e008bc65ec20400
008b5290	?GetName@CCombatSequence_WillForcePush@@UBE?AVCCharString@@XZ	25	568b7424086aff68448f27018bcee84d990e008bc65ec20400
008b5350	?GetName@CCombatSequence_WillForcePushLongRange@@UBE?AVCCharString@@XZ	25	568b7424086aff68648f27018bcee88d980e008bc65ec20400
008b5410	?GetName@CCombatSequence_WillPhysicalShield@@UBE?AVCCharString@@XZ	25	568b7424086aff68908f27018bcee8cd970e008bc65ec20400
008b54c0	?GetName@CCombatSequence_WillPhysicalShieldNonMelee@@UBE?AVCCharString@@XZ	25	568b7424086aff68b88f27018bcee81d970e008bc65ec20400
008c63a0	?PerformAction@CCreatureAction_TrollAngryGroundPound@@UAEXXZ	25	568bf1e818feffff8d4e08e8a0b713008088c8010000405ec3
008c7f40	?OnAnimationLoaded@CCreatureAction_BanditKingLunge@@UAEXXZ	26	568bf1e8a81ff9ff8b461485c07d098b461083e8058946145ec3
008b69d0	?FinishAction@CCreatureAction_UnsheatheWeapons@@UAEXXZ	27	568bf1e8c8bbddff84c075078b068bceff500c8bce5ee93530faff
008b93b0	?FinishAction@CCreatureAction_ForcePushOutOf@@UAEXXZ	27	568bf1e8e891ddff84c075078b068bceff500c8bce5ee95506faff
008c2d60	DeleteData	27	85c974068b016a01ff10c3cccccccccc85c974068b016a01ff10c3
008c2d80	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
008c2da0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
008c32f0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
008c3310	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
008c3ee0	?Initialise@CCreatureAction_ScorpionRecover@@UAEXXZ	27	568bf1e83836f9ff8d4e08e860dc13008b106a018bc8ff52705ec3
008c3f00	?FinishAction@CCreatureAction_ScorpionKingDeath@@UAEXXZ	27	568bf1e8185bf9ff6a018d4e08e83edc13008bc8e8675cc0ff5ec3
008c58d0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
008c7780	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
008c77f0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
008c7810	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
008ac120	_Cons_val<std::allocator<CScriptThing>,CScriptThing,CScriptThing>	29	85c97418c7018c8c23018b42048941048b420885c08941087402ff00c3
008c6000	CCreatureAction_TrollProjectileAttack::InitAnimation	29	51568bf18a861401000084c0740f8d861801000050e8b614f9ff5e59c3
008aa0d0	CGameScriptInterface::AddGossip	30	518d4424088bcc50e8534b0f00e87e4500008d4c2404e8f5490f00c20400
008aa330	CGameScriptInterface::AddGossipVillages	30	518d4424088bcc50e8f3480f00e84e4500008d4c2404e895470f00c20400
008aa590	CGameScriptInterface::AddGossipFactions	30	518d4424088bcc50e893460f00e81e4500008d4c2404e835450f00c20400
008aaed0	`vector_deleting_destructor'	30	568bf1e84822d4fff644240801740956e8d73a350083c4048bc65ec20400
008ac4b0	`vector_deleting_destructor'	30	568bf1e818000000f644240801740956e8f724350083c4048bc65ec20400
008ae260	`vector_deleting_destructor'	30	568bf1e89806d8fff644240801740956e84707350083c4048bc65ec20400
008ae280	`vector_deleting_destructor'	30	568bf1e87806d8fff644240801740956e82707350083c4048bc65ec20400
008b5530	`vector_deleting_destructor'	30	568bf1e828b5fffff644240801740956e87794340083c4048bc65ec20400
008b8700	`vector_deleting_destructor'	30	568bf1e8f861d7fff644240801740956e8a762340083c4048bc65ec20400
008b8720	`vector_deleting_destructor'	30	568bf1e8d861d7fff644240801740956e88762340083c4048bc65ec20400
008b8740	`vector_deleting_destructor'	30	568bf1e8b861d7fff644240801740956e86762340083c4048bc65ec20400
008b8760	`vector_deleting_destructor'	30	568bf1e89861d7fff644240801740956e84762340083c4048bc65ec20400
008b8780	`vector_deleting_destructor'	30	568bf1e87861d7fff644240801740956e82762340083c4048bc65ec20400
008b87a0	`vector_deleting_destructor'	30	568bf1e85861d7fff644240801740956e80762340083c4048bc65ec20400
008b87c0	`vector_deleting_destructor'	30	568bf1e83861d7fff644240801740956e8e761340083c4048bc65ec20400
008b87e0	`vector_deleting_destructor'	30	568bf1e81861d7fff644240801740956e8c761340083c4048bc65ec20400
008b8800	`vector_deleting_destructor'	30	568bf1e8f860d7fff644240801740956e8a761340083c4048bc65ec20400
008b8820	`vector_deleting_destructor'	30	568bf1e8d860d7fff644240801740956e88761340083c4048bc65ec20400
008bdd00	`vector_deleting_destructor'	30	568bf1e8f80bd7fff644240801740956e8a70c340083c4048bc65ec20400
008bdd20	`vector_deleting_destructor'	30	568bf1e8d80bd7fff644240801740956e8870c340083c4048bc65ec20400
008bdd40	`vector_deleting_destructor'	30	568bf1e8b80bd7fff644240801740956e8670c340083c4048bc65ec20400
008bdd60	`vector_deleting_destructor'	30	568bf1e8980bd7fff644240801740956e8470c340083c4048bc65ec20400
008bdd80	`vector_deleting_destructor'	30	568bf1e8780bd7fff644240801740956e8270c340083c4048bc65ec20400
008bdda0	`vector_deleting_destructor'	30	568bf1e8580bd7fff644240801740956e8070c340083c4048bc65ec20400
008bddc0	`vector_deleting_destructor'	30	568bf1e8380bd7fff644240801740956e8e70b340083c4048bc65ec20400
008bdde0	`vector_deleting_destructor'	30	568bf1e8180bd7fff644240801740956e8c70b340083c4048bc65ec20400
008bde00	`vector_deleting_destructor'	30	568bf1e8f80ad7fff644240801740956e8a70b340083c4048bc65ec20400
008bde20	`vector_deleting_destructor'	30	568bf1e8d80ad7fff644240801740956e8870b340083c4048bc65ec20400
008bde40	`vector_deleting_destructor'	30	568bf1e8b80ad7fff644240801740956e8670b340083c4048bc65ec20400
008bde60	`vector_deleting_destructor'	30	568bf1e8980ad7fff644240801740956e8470b340083c4048bc65ec20400
008bde80	`vector_deleting_destructor'	30	568bf1e8780ad7fff644240801740956e8270b340083c4048bc65ec20400
008bdea0	`vector_deleting_destructor'	30	568bf1e8580ad7fff644240801740956e8070b340083c4048bc65ec20400
008bdec0	`vector_deleting_destructor'	30	568bf1e8380ad7fff644240801740956e8e70a340083c4048bc65ec20400
008bdee0	`vector_deleting_destructor'	30	568bf1e8180ad7fff644240801740956e8c70a340083c4048bc65ec20400
008bdf00	`vector_deleting_destructor'	30	568bf1e8f809d7fff644240801740956e8a70a340083c4048bc65ec20400
008bdf20	`vector_deleting_destructor'	30	568bf1e8d809d7fff644240801740956e8870a340083c4048bc65ec20400
008bdf40	`vector_deleting_destructor'	30	568bf1e8b809d7fff644240801740956e8670a340083c4048bc65ec20400
008bdf60	`vector_deleting_destructor'	30	568bf1e89809d7fff644240801740956e8470a340083c4048bc65ec20400
008bdf80	`vector_deleting_destructor'	30	568bf1e87809d7fff644240801740956e8270a340083c4048bc65ec20400
008bdfa0	`vector_deleting_destructor'	30	568bf1e85809d7fff644240801740956e8070a340083c4048bc65ec20400
008bdfc0	`vector_deleting_destructor'	30	568bf1e83809d7fff644240801740956e8e709340083c4048bc65ec20400
008be010	`vector_deleting_destructor'	30	568bf1e8e808d7fff644240801740956e89709340083c4048bc65ec20400
008be030	`vector_deleting_destructor'	30	568bf1e8c808d7fff644240801740956e87709340083c4048bc65ec20400
008be050	`vector_deleting_destructor'	30	568bf1e8a808d7fff644240801740956e85709340083c4048bc65ec20400
008be070	`vector_deleting_destructor'	30	568bf1e88808d7fff644240801740956e83709340083c4048bc65ec20400
008be090	`vector_deleting_destructor'	30	568bf1e86808d7fff644240801740956e81709340083c4048bc65ec20400
008be0b0	`vector_deleting_destructor'	30	568bf1e84808d7fff644240801740956e8f708340083c4048bc65ec20400
008be0d0	`vector_deleting_destructor'	30	568bf1e82808d7fff644240801740956e8d708340083c4048bc65ec20400
008be0f0	`vector_deleting_destructor'	30	568bf1e80808d7fff644240801740956e8b708340083c4048bc65ec20400
008be110	`vector_deleting_destructor'	30	568bf1e8e807d7fff644240801740956e89708340083c4048bc65ec20400
008be130	`vector_deleting_destructor'	30	568bf1e8c807d7fff644240801740956e87708340083c4048bc65ec20400
008be150	`vector_deleting_destructor'	30	568bf1e8a807d7fff644240801740956e85708340083c4048bc65ec20400
008be170	`vector_deleting_destructor'	30	568bf1e88807d7fff644240801740956e83708340083c4048bc65ec20400
008be190	`vector_deleting_destructor'	30	568bf1e86807d7fff644240801740956e81708340083c4048bc65ec20400
008be1b0	`vector_deleting_destructor'	30	568bf1e84807d7fff644240801740956e8f707340083c4048bc65ec20400
008be1d0	`vector_deleting_destructor'	30	568bf1e82807d7fff644240801740956e8d707340083c4048bc65ec20400
008be1f0	`vector_deleting_destructor'	30	568bf1e80807d7fff644240801740956e8b707340083c4048bc65ec20400
008be210	`vector_deleting_destructor'	30	568bf1e8e806d7fff644240801740956e89707340083c4048bc65ec20400
008be230	`vector_deleting_destructor'	30	568bf1e8c806d7fff644240801740956e87707340083c4048bc65ec20400
008be250	`vector_deleting_destructor'	30	568bf1e8a806d7fff644240801740956e85707340083c4048bc65ec20400
008be270	`vector_deleting_destructor'	30	568bf1e88806d7fff644240801740956e83707340083c4048bc65ec20400
008bffc0	`vector_deleting_destructor'	30	568bf1e838e9d6fff644240801740956e8e7e9330083c4048bc65ec20400
008bffe0	`vector_deleting_destructor'	30	568bf1e818e9d6fff644240801740956e8c7e9330083c4048bc65ec20400
008c0000	`vector_deleting_destructor'	30	568bf1e8f8e8d6fff644240801740956e8a7e9330083c4048bc65ec20400
008c0020	`vector_deleting_destructor'	30	568bf1e8d8e8d6fff644240801740956e887e9330083c4048bc65ec20400
008c0040	`vector_deleting_destructor'	30	568bf1e8b8e8d6fff644240801740956e867e9330083c4048bc65ec20400
008c0060	`vector_deleting_destructor'	30	568bf1e898e8d6fff644240801740956e847e9330083c4048bc65ec20400
008c0080	`vector_deleting_destructor'	30	568bf1e878e8d6fff644240801740956e827e9330083c4048bc65ec20400
008c00a0	`vector_deleting_destructor'	30	568bf1e858e8d6fff644240801740956e807e9330083c4048bc65ec20400
008c00c0	`vector_deleting_destructor'	30	568bf1e838e8d6fff644240801740956e8e7e8330083c4048bc65ec20400
008c00e0	`vector_deleting_destructor'	30	568bf1e818e8d6fff644240801740956e8c7e8330083c4048bc65ec20400
008c0100	`vector_deleting_destructor'	30	568bf1e8f8e7d6fff644240801740956e8a7e8330083c4048bc65ec20400
008c36b0	`vector_deleting_destructor'	30	568bf1e818000000f644240801740956e8f7b2330083c4048bc65ec20400
008c3af0	`vector_deleting_destructor'	30	568bf1e808aed6fff644240801740956e8b7ae330083c4048bc65ec20400
008c3b10	`vector_deleting_destructor'	30	568bf1e8d869dafff644240801740956e897ae330083c4048bc65ec20400
008c3b30	`vector_deleting_destructor'	30	568bf1e8c8add6fff644240801740956e877ae330083c4048bc65ec20400
008c3b50	`vector_deleting_destructor'	30	568bf1e8a8add6fff644240801740956e857ae330083c4048bc65ec20400
008c3b70	`vector_deleting_destructor'	30	568bf1e888add6fff644240801740956e837ae330083c4048bc65ec20400
008c3bc0	`vector_deleting_destructor'	30	568bf1e838add6fff644240801740956e8e7ad330083c4048bc65ec20400
008c4020	?FinishAction@CCreatureAction_WaspQueenPrimaryAttack@@UAEXXZ	30	568bf1e8f859f9ff68c80000008d4e08e81bdb13008bc8e80458c0ff5ec3
008c40d0	?FinishAction@CCreatureAction_WaspQueenLashOutAttack@@UAEXXZ	30	568bf1e84859f9ff68c80000008d4e08e86bda13008bc8e85457c0ff5ec3
008c5c90	`vector_deleting_destructor'	30	568bf1e8688cd6fff644240801740956e8178d330083c4048bc65ec20400
008c5cb0	`vector_deleting_destructor'	30	568bf1e8488cd6fff644240801740956e8f78c330083c4048bc65ec20400
008c5cd0	`vector_deleting_destructor'	30	568bf1e8288cd6fff644240801740956e8d78c330083c4048bc65ec20400
008c5cf0	`vector_deleting_destructor'	30	568bf1e8088cd6fff644240801740956e8b78c330083c4048bc65ec20400
008c7d30	`vector_deleting_destructor'	30	568bf1e8c86bd6fff644240801740956e8776c330083c4048bc65ec20400
008c93b0	`vector_deleting_destructor'	30	568bf1e838abdcfff644240801740956e8f755330083c4048bc65ec20400
